# Gene: 7296 (AT5G08320)
# Alignment columns: 551
# Annotation key: 1/2/3=codon position, U=UTR/non-CDS, -=gap
col_index	codon_pos
0	1
1	2
2	3
3	1
4	2
5	3
6	1
7	2
8	3
9	1
10	2
11	3
12	1
13	2
14	3
15	1
16	2
17	3
18	1
19	2
20	3
21	1
22	2
23	3
24	1
25	2
26	3
27	1
28	2
29	3
30	1
31	2
32	3
33	1
34	2
35	3
36	1
37	2
38	3
39	1
40	2
41	3
42	1
43	2
44	3
45	1
46	2
47	3
48	1
49	2
50	3
51	1
52	2
53	3
54	1
55	2
56	3
57	1
58	2
59	3
60	1
61	2
62	3
63	1
64	2
65	3
66	1
67	2
68	3
69	1
70	2
71	3
72	1
73	2
74	3
75	1
76	2
77	3
78	1
79	2
80	3
81	1
82	2
83	3
84	1
85	2
86	3
87	1
88	2
89	3
90	1
91	2
92	3
93	1
94	2
95	3
96	1
97	2
98	3
99	1
100	2
101	3
102	1
103	2
104	3
105	-
106	-
107	-
108	1
109	2
110	3
111	1
112	2
113	3
114	1
115	2
116	3
117	1
118	2
119	3
120	1
121	2
122	3
123	1
124	2
125	3
126	1
127	2
128	3
129	1
130	2
131	3
132	1
133	2
134	3
135	1
136	2
137	3
138	1
139	2
140	3
141	1
142	2
143	3
144	1
145	2
146	3
147	1
148	2
149	3
150	1
151	2
152	3
153	1
154	2
155	3
156	1
157	2
158	3
159	1
160	2
161	3
162	1
163	2
164	3
165	1
166	2
167	3
168	1
169	2
170	3
171	1
172	2
173	3
174	1
175	2
176	3
177	1
178	2
179	3
180	1
181	2
182	3
183	1
184	2
185	3
186	1
187	2
188	3
189	1
190	2
191	3
192	1
193	2
194	3
195	1
196	2
197	3
198	1
199	2
200	3
201	1
202	2
203	3
204	1
205	2
206	3
207	1
208	2
209	3
210	1
211	2
212	3
213	1
214	2
215	3
216	1
217	2
218	3
219	1
220	2
221	3
222	1
223	2
224	3
225	-
226	-
227	-
228	1
229	2
230	3
231	1
232	2
233	3
234	-
235	-
236	-
237	-
238	-
239	1
240	2
241	3
242	-
243	-
244	-
245	-
246	-
247	-
248	1
249	2
250	3
251	-
252	-
253	-
254	1
255	2
256	3
257	-
258	-
259	-
260	-
261	-
262	-
263	-
264	-
265	-
266	1
267	2
268	3
269	1
270	2
271	3
272	1
273	2
274	3
275	1
276	2
277	3
278	-
279	-
280	-
281	1
282	2
283	3
284	1
285	2
286	3
287	1
288	2
289	3
290	1
291	2
292	3
293	1
294	2
295	3
296	1
297	2
298	3
299	1
300	2
301	3
302	-
303	-
304	-
305	-
306	-
307	-
308	-
309	-
310	-
311	-
312	-
313	-
314	1
315	2
316	3
317	-
318	-
319	-
320	-
321	-
322	-
323	-
324	1
325	2
326	3
327	-
328	-
329	-
330	-
331	-
332	-
333	1
334	2
335	3
336	1
337	2
338	3
339	1
340	2
341	3
342	-
343	-
344	-
345	-
346	-
347	-
348	-
349	-
350	-
351	-
352	-
353	-
354	-
355	-
356	-
357	-
358	-
359	-
360	-
361	-
362	-
363	-
364	-
365	-
366	-
367	-
368	-
369	-
370	-
371	-
372	-
373	-
374	1
375	2
376	3
377	-
378	-
379	-
380	-
381	-
382	-
383	1
384	2
385	3
386	-
387	-
388	-
389	-
390	-
391	-
392	1
393	2
394	3
395	-
396	-
397	-
398	1
399	2
400	3
401	1
402	2
403	3
404	1
405	2
406	3
407	-
408	-
409	-
410	-
411	-
412	-
413	1
414	2
415	3
416	-
417	-
418	-
419	-
420	-
421	-
422	1
423	2
424	3
425	1
426	2
427	3
428	1
429	2
430	3
431	-
432	-
433	-
434	-
435	1
436	2
437	3
438	-
439	-
440	-
441	-
442	-
443	-
444	-
445	-
446	-
447	-
448	-
449	-
450	-
451	-
452	-
453	1
454	2
455	3
456	-
457	-
458	1
459	2
460	3
461	1
462	2
463	3
464	-
465	-
466	-
467	1
468	2
469	3
470	1
471	2
472	3
473	1
474	2
475	3
476	1
477	2
478	3
479	1
480	2
481	3
482	1
483	2
484	3
485	1
486	2
487	3
488	1
489	2
490	3
491	1
492	2
493	3
494	1
495	2
496	3
497	1
498	2
499	3
500	1
501	2
502	3
503	1
504	2
505	3
506	1
507	2
508	3
509	1
510	2
511	3
512	1
513	2
514	3
515	1
516	2
517	3
518	1
519	2
520	3
521	1
522	2
523	3
524	1
525	2
526	3
527	1
528	2
529	3
530	1
531	2
532	3
533	1
534	2
535	3
536	1
537	2
538	3
539	1
540	2
541	3
542	1
543	2
544	3
545	1
546	2
547	3
548	1
549	2
550	3
