# Gene: 6995 (AT1G30130)
# Alignment columns: 1151
# Annotation key: 1/2/3=codon position, U=UTR/non-CDS, -=gap
col_index	codon_pos
0	1
1	2
2	3
3	1
4	2
5	3
6	1
7	2
8	3
9	1
10	2
11	3
12	1
13	2
14	3
15	1
16	2
17	3
18	1
19	2
20	3
21	1
22	2
23	3
24	1
25	2
26	3
27	1
28	2
29	3
30	1
31	2
32	3
33	1
34	2
35	3
36	1
37	2
38	3
39	1
40	2
41	3
42	1
43	2
44	3
45	1
46	2
47	3
48	1
49	2
50	3
51	-
52	1
53	2
54	3
55	1
56	2
57	3
58	1
59	2
60	3
61	-
62	-
63	-
64	-
65	-
66	-
67	-
68	-
69	-
70	-
71	-
72	-
73	-
74	-
75	-
76	-
77	-
78	-
79	-
80	-
81	-
82	1
83	2
84	3
85	1
86	2
87	3
88	1
89	2
90	3
91	1
92	2
93	3
94	1
95	2
96	3
97	1
98	2
99	3
100	1
101	2
102	3
103	1
104	2
105	3
106	1
107	2
108	3
109	-
110	-
111	-
112	-
113	-
114	-
115	-
116	-
117	-
118	1
119	2
120	3
121	-
122	-
123	-
124	-
125	-
126	-
127	-
128	1
129	2
130	3
131	-
132	-
133	-
134	-
135	-
136	-
137	-
138	-
139	-
140	-
141	-
142	-
143	1
144	2
145	3
146	-
147	-
148	-
149	1
150	2
151	3
152	1
153	2
154	3
155	-
156	-
157	-
158	-
159	-
160	-
161	-
162	-
163	-
164	-
165	-
166	-
167	1
168	2
169	3
170	1
171	2
172	3
173	-
174	-
175	-
176	-
177	-
178	-
179	-
180	-
181	-
182	-
183	-
184	-
185	-
186	-
187	-
188	-
189	-
190	-
191	-
192	-
193	-
194	1
195	2
196	3
197	1
198	2
199	-
200	-
201	-
202	-
203	-
204	-
205	-
206	-
207	-
208	-
209	-
210	-
211	-
212	-
213	-
214	-
215	-
216	3
217	1
218	2
219	3
220	1
221	-
222	-
223	-
224	2
225	3
226	-
227	-
228	-
229	-
230	-
231	-
232	-
233	-
234	-
235	-
236	-
237	-
238	-
239	-
240	-
241	-
242	-
243	-
244	-
245	-
246	-
247	-
248	-
249	-
250	-
251	-
252	-
253	-
254	-
255	-
256	-
257	-
258	-
259	-
260	-
261	-
262	-
263	-
264	-
265	-
266	-
267	-
268	-
269	-
270	-
271	-
272	-
273	-
274	-
275	-
276	-
277	-
278	-
279	-
280	-
281	-
282	-
283	-
284	-
285	-
286	-
287	-
288	-
289	-
290	-
291	-
292	-
293	-
294	-
295	-
296	-
297	-
298	1
299	2
300	3
301	-
302	-
303	-
304	-
305	-
306	-
307	1
308	2
309	3
310	-
311	-
312	-
313	-
314	-
315	-
316	-
317	-
318	-
319	1
320	2
321	3
322	1
323	2
324	3
325	1
326	2
327	3
328	1
329	2
330	3
331	1
332	2
333	3
334	1
335	2
336	3
337	1
338	2
339	3
340	1
341	2
342	3
343	1
344	2
345	3
346	1
347	2
348	3
349	1
350	2
351	3
352	1
353	2
354	3
355	1
356	2
357	3
358	1
359	2
360	3
361	1
362	2
363	3
364	1
365	2
366	3
367	1
368	2
369	3
370	1
371	2
372	3
373	1
374	2
375	3
376	1
377	2
378	3
379	1
380	2
381	3
382	1
383	2
384	3
385	1
386	2
387	3
388	1
389	2
390	3
391	1
392	2
393	3
394	1
395	2
396	3
397	1
398	2
399	3
400	1
401	2
402	3
403	1
404	2
405	3
406	1
407	2
408	3
409	1
410	2
411	3
412	1
413	2
414	3
415	1
416	2
417	3
418	-
419	-
420	-
421	-
422	-
423	-
424	-
425	-
426	-
427	-
428	-
429	-
430	1
431	2
432	3
433	-
434	-
435	-
436	-
437	-
438	-
439	1
440	2
441	3
442	-
443	-
444	-
445	-
446	1
447	2
448	3
449	-
450	-
451	-
452	1
453	2
454	3
455	-
456	-
457	-
458	1
459	2
460	3
461	-
462	-
463	-
464	-
465	-
466	-
467	-
468	1
469	2
470	3
471	-
472	-
473	-
474	-
475	-
476	-
477	-
478	-
479	-
480	-
481	-
482	-
483	-
484	-
485	-
486	-
487	-
488	-
489	-
490	-
491	-
492	1
493	2
494	3
495	-
496	-
497	-
498	-
499	-
500	-
501	-
502	-
503	-
504	-
505	-
506	-
507	1
508	2
509	3
510	-
511	-
512	-
513	-
514	-
515	-
516	-
517	-
518	-
519	-
520	-
521	-
522	-
523	-
524	-
525	1
526	2
527	3
528	1
529	2
530	3
531	1
532	2
533	3
534	1
535	2
536	3
537	1
538	2
539	3
540	1
541	2
542	3
543	1
544	2
545	3
546	1
547	2
548	3
549	1
550	2
551	3
552	1
553	2
554	3
555	1
556	2
557	3
558	1
559	2
560	3
561	1
562	2
563	3
564	1
565	2
566	3
567	1
568	2
569	3
570	1
571	2
572	3
573	1
574	2
575	3
576	-
577	-
578	1
579	2
580	3
581	1
582	2
583	3
584	1
585	2
586	3
587	1
588	2
589	3
590	1
591	2
592	3
593	1
594	2
595	3
596	1
597	2
598	3
599	1
600	2
601	3
602	1
603	2
604	3
605	1
606	2
607	3
608	1
609	2
610	3
611	1
612	2
613	3
614	1
615	2
616	3
617	1
618	2
619	3
620	1
621	2
622	3
623	1
624	2
625	3
626	1
627	2
628	3
629	1
630	2
631	3
632	1
633	2
634	3
635	1
636	2
637	3
638	1
639	2
640	3
641	1
642	2
643	3
644	1
645	2
646	3
647	1
648	2
649	3
650	-
651	-
652	-
653	1
654	2
655	3
656	-
657	-
658	-
659	-
660	-
661	-
662	-
663	-
664	-
665	-
666	-
667	-
668	-
669	-
670	-
671	-
672	-
673	-
674	-
675	-
676	-
677	-
678	-
679	-
680	-
681	-
682	-
683	-
684	-
685	-
686	-
687	-
688	-
689	-
690	-
691	-
692	-
693	-
694	-
695	-
696	-
697	-
698	1
699	2
700	3
701	1
702	2
703	3
704	1
705	2
706	3
707	-
708	-
709	-
710	1
711	2
712	3
713	-
714	-
715	-
716	1
717	2
718	3
719	-
720	-
721	-
722	-
723	-
724	-
725	1
726	2
727	3
728	1
729	2
730	3
731	1
732	2
733	3
734	1
735	2
736	3
737	1
738	2
739	3
740	1
741	2
742	3
743	1
744	2
745	3
746	1
747	2
748	3
749	1
750	2
751	3
752	1
753	2
754	3
755	1
756	2
757	3
758	1
759	2
760	3
761	1
762	2
763	3
764	1
765	2
766	3
767	1
768	2
769	3
770	1
771	2
772	3
773	1
774	2
775	3
776	1
777	2
778	3
779	1
780	2
781	3
782	1
783	2
784	3
785	1
786	2
787	3
788	1
789	2
790	3
791	1
792	2
793	3
794	1
795	2
796	3
797	1
798	2
799	3
800	1
801	2
802	3
803	1
804	2
805	3
806	1
807	2
808	3
809	1
810	2
811	3
812	1
813	2
814	3
815	1
816	2
817	3
818	1
819	2
820	3
821	1
822	2
823	3
824	1
825	2
826	3
827	1
828	2
829	3
830	1
831	2
832	3
833	1
834	2
835	3
836	1
837	2
838	3
839	1
840	2
841	3
842	1
843	2
844	3
845	1
846	2
847	3
848	1
849	2
850	3
851	1
852	2
853	3
854	1
855	2
856	3
857	1
858	2
859	3
860	1
861	2
862	3
863	1
864	2
865	3
866	1
867	2
868	3
869	1
870	2
871	3
872	1
873	2
874	3
875	1
876	2
877	3
878	-
879	-
880	-
881	-
882	-
883	-
884	1
885	2
886	3
887	1
888	2
889	3
890	1
891	2
892	3
893	1
894	2
895	3
896	1
897	2
898	3
899	1
900	2
901	3
902	1
903	2
904	3
905	1
906	2
907	3
908	1
909	2
910	3
911	1
912	2
913	3
914	1
915	2
916	3
917	1
918	2
919	3
920	1
921	2
922	3
923	1
924	2
925	3
926	1
927	2
928	3
929	1
930	2
931	3
932	1
933	2
934	3
935	1
936	2
937	3
938	1
939	2
940	3
941	1
942	2
943	3
944	1
945	2
